gene_id	gene_name	gene_type	Chr	Strand
ENSG00000263279.2	ENSG00000263279	lncRNA	chr16	+
ENSG00000263241.1	MTCYBP33	unprocessed_pseudogene	chr16	-
ENSG00000262107.1	MTND6P33	unprocessed_pseudogene	chr16	+
ENSG00000261904.1	MTND5P33	unprocessed_pseudogene	chr16	-
ENSG00000262322.1	MTND4P34	unprocessed_pseudogene	chr16	-
ENSG00000262259.1	MTND4LP24	unprocessed_pseudogene	chr16	-
ENSG00000263196.1	MTND3P13	unprocessed_pseudogene	chr16	-
ENSG00000262158.1	MTCO3P24	unprocessed_pseudogene	chr16	-
ENSG00000262381.1	MTATP6P24	unprocessed_pseudogene	chr16	-
ENSG00000310402.1	ENSG00000310402	lncRNA	chr16	-
ENSG00000289073.2	ENSG00000289073	lncRNA	chr16	-
ENSG00000103274.11	NUBP1	protein_coding	chr16	+
ENSG00000166676.17	TVP23A	protein_coding	chr16	-
ENSG00000302410.1	ENSG00000302410	lncRNA	chr16	+
ENSG00000262488.1	ENSG00000262488	processed_pseudogene	chr16	-
ENSG00000262151.1	ENSG00000262151	lncRNA	chr16	-
ENSG00000179583.21	CIITA	protein_coding	chr16	+
ENSG00000308110.1	ENSG00000308110	lncRNA	chr16	-
ENSG00000182108.11	DEXI	protein_coding	chr16	-
ENSG00000280153.1	ENSG00000280153	TEC	chr16	+
ENSG00000038532.17	CLEC16A	protein_coding	chr16	+
ENSG00000229917.2	RPL7P46	processed_pseudogene	chr16	+
ENSG00000274038.1	ENSG00000274038	lncRNA	chr16	+
ENSG00000262020.1	ENSG00000262020	lncRNA	chr16	-
ENSG00000287121.1	ENSG00000287121	lncRNA	chr16	-
ENSG00000263033.2	ENSG00000263033	lncRNA	chr16	+
ENSG00000306976.1	ENSG00000306976	lncRNA	chr16	+
ENSG00000263179.1	HNRNPCP4	processed_pseudogene	chr16	+
ENSG00000175643.10	RMI2	protein_coding	chr16	+
ENSG00000185338.7	SOCS1	protein_coding	chr16	-
ENSG00000178279.4	TNP2	protein_coding	chr16	-
ENSG00000178257.4	PRM3	protein_coding	chr16	-
ENSG00000212228.1	ENSG00000212228	snoRNA	chr16	-
ENSG00000122304.11	PRM2	protein_coding	chr16	-
ENSG00000175646.4	PRM1	protein_coding	chr16	-
ENSG00000287429.1	ENSG00000287429	lncRNA	chr16	+
ENSG00000221801.1	MIR548H2	miRNA	chr16	-
ENSG00000199668.1	Y_RNA	misc_RNA	chr16	+
ENSG00000263080.2	ENSG00000263080	lncRNA	chr16	-
ENSG00000262703.1	ENSG00000262703	lncRNA	chr16	-
ENSG00000188897.10	ENSG00000188897	protein_coding	chr16	-
ENSG00000262636.1	ENSG00000262636	processed_pseudogene	chr16	-
ENSG00000262999.1	ENSG00000262999	lncRNA	chr16	+
ENSG00000189067.15	LITAF	protein_coding	chr16	-
ENSG00000300304.1	ENSG00000300304	lncRNA	chr16	+
ENSG00000300288.1	ENSG00000300288	lncRNA	chr16	+
ENSG00000300271.1	ENSG00000300271	lncRNA	chr16	+
ENSG00000296138.1	ENSG00000296138	lncRNA	chr16	+
ENSG00000184602.6	SNN	protein_coding	chr16	+
ENSG00000153066.13	TXNDC11	protein_coding	chr16	-
ENSG00000262420.4	TXNDC11-AS1	lncRNA	chr16	+
ENSG00000122299.12	ZC3H7A	protein_coding	chr16	-
ENSG00000274505.1	Metazoa_SRP	misc_RNA	chr16	-
ENSG00000277369.3	ENSG00000277369	lncRNA	chr16	+
ENSG00000262117.6	BCAR4	lncRNA	chr16	-
ENSG00000294735.1	ENSG00000294735	lncRNA	chr16	+
ENSG00000171490.13	RSL1D1	protein_coding	chr16	-
ENSG00000263307.3	RSL1D1-DT	lncRNA	chr16	+
ENSG00000103342.13	GSPT1	protein_coding	chr16	-
ENSG00000261560.1	ENSG00000261560	lncRNA	chr16	-
ENSG00000260318.1	COX6CP1	processed_pseudogene	chr16	-
ENSG00000261216.1	ENSG00000261216	lncRNA	chr16	+
ENSG00000277458.1	ENSG00000277458	unprocessed_pseudogene	chr16	+
ENSG00000234719.9	NPIPB2	protein_coding	chr16	-
ENSG00000048462.11	TNFRSF17	protein_coding	chr16	+
ENSG00000260224.1	UBL5P4	processed_pseudogene	chr16	-
ENSG00000048471.14	SNX29	protein_coding	chr16	+
ENSG00000260488.1	ENSG00000260488	lncRNA	chr16	-
ENSG00000241641.1	RPS23P6	processed_pseudogene	chr16	+
ENSG00000175604.2	ENSG00000175604	lncRNA	chr16	-
ENSG00000261293.1	ENSG00000261293	lncRNA	chr16	-
ENSG00000238685.1	ENSG00000238685	snoRNA	chr16	-
ENSG00000261394.2	ENSG00000261394	lncRNA	chr16	-
ENSG00000260723.2	ENSG00000260723	lncRNA	chr16	+
ENSG00000278979.1	ENSG00000278979	TEC	chr16	+
ENSG00000304001.1	ENSG00000304001	lncRNA	chr16	+
ENSG00000260601.1	ENSG00000260601	lncRNA	chr16	+
ENSG00000259876.1	ENSG00000259876	lncRNA	chr16	-
ENSG00000259899.2	ENSG00000259899	lncRNA	chr16	-
ENSG00000274834.1	ENSG00000274834	lncRNA	chr16	+
ENSG00000303237.1	ENSG00000303237	lncRNA	chr16	-
ENSG00000103381.12	CPPED1	protein_coding	chr16	-
ENSG00000264733.1	MIR4718	miRNA	chr16	+
ENSG00000260378.2	ENSG00000260378	lncRNA	chr16	+
ENSG00000261158.1	ENSG00000261158	lncRNA	chr16	+
ENSG00000305606.1	ENSG00000305606	lncRNA	chr16	+
ENSG00000296117.1	ENSG00000296117	lncRNA	chr16	+
ENSG00000199474.1	ENSG00000199474	snoRNA	chr16	-
ENSG00000241932.1	RPL35AP34	processed_pseudogene	chr16	+
ENSG00000237515.10	SHISA9	protein_coding	chr16	+
ENSG00000262116.1	ENSG00000262116	lncRNA	chr16	-
ENSG00000262801.7	ENSG00000262801	lncRNA	chr16	+
ENSG00000262011.1	ENSG00000262011	lncRNA	chr16	-
ENSG00000262235.2	TMF1P1	processed_pseudogene	chr16	+
ENSG00000299027.1	ENSG00000299027	lncRNA	chr16	-
ENSG00000299051.1	ENSG00000299051	lncRNA	chr16	+
ENSG00000294970.1	ENSG00000294970	lncRNA	chr16	-
ENSG00000262267.7	ENSG00000262267	lncRNA	chr16	-
ENSG00000299216.1	ENSG00000299216	lncRNA	chr16	-
ENSG00000301064.1	ENSG00000301064	lncRNA	chr16	-
ENSG00000294507.1	ENSG00000294507	lncRNA	chr16	+
ENSG00000175595.16	ERCC4	protein_coding	chr16	+
ENSG00000242307.1	RPS26P52	processed_pseudogene	chr16	-
ENSG00000262732.2	ENSG00000262732	lncRNA	chr16	-
ENSG00000263234.1	ENSG00000263234	lncRNA	chr16	+
ENSG00000305960.1	ENSG00000305960	lncRNA	chr16	+
ENSG00000306016.1	ENSG00000306016	lncRNA	chr16	-
ENSG00000262097.4	LINC02185	lncRNA	chr16	-
ENSG00000261856.1	LINC02186	lncRNA	chr16	-
ENSG00000186260.17	MRTFB	protein_coding	chr16	+
ENSG00000276564.1	ENSG00000276564	lncRNA	chr16	+
ENSG00000262529.1	ENSG00000262529	lncRNA	chr16	-
ENSG00000262470.2	TVP23CP2	processed_pseudogene	chr16	+
ENSG00000305939.1	ENSG00000305939	lncRNA	chr16	-
ENSG00000201075.2	Y_RNA	misc_RNA	chr16	+
ENSG00000262454.5	MIR193BHG	lncRNA	chr16	+
ENSG00000207639.1	MIR193B	miRNA	chr16	+
ENSG00000199130.3	MIR365A	miRNA	chr16	+
ENSG00000260009.2	LINC02130	lncRNA	chr16	-
ENSG00000300554.1	ENSG00000300554	lncRNA	chr16	+
ENSG00000263257.3	LINC03107	lncRNA	chr16	-
ENSG00000140694.18	PARN	protein_coding	chr16	-
ENSG00000308270.1	ENSG00000308270	lncRNA	chr16	+
ENSG00000242430.3	RN7SL274P	misc_RNA	chr16	-
ENSG00000103429.11	BFAR	protein_coding	chr16	+
ENSG00000305482.1	ENSG00000305482	lncRNA	chr16	-
ENSG00000238964.1	RNU7-125P	snRNA	chr16	+
ENSG00000069764.10	PLA2G10	protein_coding	chr16	-
ENSG00000261523.1	ENSG00000261523	lncRNA	chr16	-
ENSG00000224712.13	NPIPA3	protein_coding	chr16	+
ENSG00000305462.1	ENSG00000305462	lncRNA	chr16	-
ENSG00000254609.1	PLA2G10BP	transcribed_unprocessed_pseudogene	chr16	-
ENSG00000261695.1	ENSG00000261695	lncRNA	chr16	-
ENSG00000254852.9	NPIPA2	protein_coding	chr16	+
ENSG00000255037.1	PLA2G10EP	unprocessed_pseudogene	chr16	-
ENSG00000290943.2	ABCC6P2	lncRNA	chr16	-
ENSG00000255277.4	ABCC6P2	transcribed_unprocessed_pseudogene	chr16	-
ENSG00000302705.1	ENSG00000302705	lncRNA	chr16	+
ENSG00000103512.16	NOMO1	protein_coding	chr16	+
ENSG00000270734.1	ENSG00000270734	processed_pseudogene	chr16	-
ENSG00000309423.1	ENSG00000309423	lncRNA	chr16	-
ENSG00000257264.5	ENSG00000257264	lncRNA	chr16	+
ENSG00000284305.1	MIR3179-1	miRNA	chr16	+
ENSG00000263918.1	MIR3670-1	miRNA	chr16	+
ENSG00000258354.1	ENSG00000258354	lncRNA	chr16	-
ENSG00000265537.1	MIR3180-1	miRNA	chr16	+
ENSG00000183458.15	PKD1P3	transcribed_unprocessed_pseudogene	chr16	+
ENSG00000309442.1	ENSG00000309442	lncRNA	chr16	+
ENSG00000207425.1	Y_RNA	misc_RNA	chr16	-
ENSG00000290391.2	ENSG00000290391	lncRNA	chr16	+
ENSG00000183426.17	NPIPA1	protein_coding	chr16	+
ENSG00000275259.1	MIR6511A1	miRNA	chr16	+
ENSG00000278265.1	MIR6770-1	miRNA	chr16	+
ENSG00000273804.1	ENSG00000273804	unprocessed_pseudogene	chr16	-
ENSG00000296325.1	ENSG00000296325	lncRNA	chr16	-
ENSG00000179889.21	PDXDC1	protein_coding	chr16	+
ENSG00000261819.1	ENSG00000261819	processed_pseudogene	chr16	-
ENSG00000238728.1	MIR1972-1	miRNA	chr16	-
ENSG00000275910.1	ENSG00000275910	lncRNA	chr16	-
ENSG00000157045.9	NTAN1	protein_coding	chr16	-
ENSG00000085721.13	RRN3	protein_coding	chr16	-
ENSG00000293341.1	ENSG00000293341	lncRNA	chr16	+
ENSG00000260735.3	ENSG00000260735	transcribed_processed_pseudogene	chr16	+
ENSG00000290394.3	PKD1P6-NPIPP1	lncRNA	chr16	-
ENSG00000188599.18	NPIPP1	transcribed_unprocessed_pseudogene	chr16	-
ENSG00000250251.7	PKD1P6	transcribed_unprocessed_pseudogene	chr16	-
ENSG00000283346.1	MIR6511B2	miRNA	chr16	-
ENSG00000207294.1	Y_RNA	misc_RNA	chr16	+
ENSG00000257391.2	ENSG00000257391	lncRNA	chr16	+
ENSG00000264115.1	MIR3180-4	miRNA	chr16	-
ENSG00000296252.1	ENSG00000296252	lncRNA	chr16	-
ENSG00000296290.1	ENSG00000296290	lncRNA	chr16	+
ENSG00000295571.1	ENSG00000295571	lncRNA	chr16	-
ENSG00000277770.1	PLA2G10GP	unprocessed_pseudogene	chr16	+
ENSG00000183793.14	NPIPA5	protein_coding	chr16	-
ENSG00000156968.9	MPV17L	protein_coding	chr16	+
ENSG00000261130.5	ENSG00000261130	protein_coding	chr16	+
ENSG00000166780.11	BMERB1	protein_coding	chr16	+
ENSG00000300371.1	ENSG00000300371	lncRNA	chr16	-
ENSG00000166783.22	MARF1	protein_coding	chr16	-
ENSG00000257769.1	ENSG00000257769	lncRNA	chr16	+
ENSG00000284184.1	MIR6506	miRNA	chr16	-
ENSG00000072864.16	NDE1	protein_coding	chr16	+
ENSG00000283736.1	MIR484	miRNA	chr16	+
ENSG00000262380.1	ENSG00000262380	lncRNA	chr16	+
ENSG00000280206.1	ENSG00000280206	lncRNA	chr16	+
ENSG00000133392.19	MYH11	protein_coding	chr16	-
ENSG00000263335.1	ENSG00000263335	lncRNA	chr16	+
ENSG00000263065.1	ENSG00000263065	lncRNA	chr16	+
ENSG00000280429.1	ENSG00000280429	TEC	chr16	-
ENSG00000133393.13	CEP20	protein_coding	chr16	-
ENSG00000206778.1	RNU6-213P	snRNA	chr16	-
ENSG00000262171.1	ENSG00000262171	lncRNA	chr16	+
ENSG00000215003.4	RPL15P20	processed_pseudogene	chr16	-
ENSG00000103222.20	ABCC1	protein_coding	chr16	+
ENSG00000241067.2	RPL17P40	processed_pseudogene	chr16	-
ENSG00000091262.17	ABCC6	protein_coding	chr16	-
ENSG00000305554.1	ENSG00000305554	lncRNA	chr16	+
ENSG00000305578.1	ENSG00000305578	lncRNA	chr16	+
ENSG00000262332.2	ENSG00000262332	lncRNA	chr16	+
ENSG00000103226.19	NOMO3	protein_coding	chr16	+
ENSG00000263029.1	ENSG00000263029	processed_pseudogene	chr16	-
ENSG00000262848.1	ENSG00000262848	lncRNA	chr16	-
ENSG00000297752.1	ENSG00000297752	lncRNA	chr16	-
ENSG00000257381.3	MIR3179-2	miRNA	chr16	+
ENSG00000264722.1	MIR3670-2	miRNA	chr16	+
ENSG00000257366.1	ENSG00000257366	lncRNA	chr16	-
ENSG00000265373.2	MIR3180-2	miRNA	chr16	+
ENSG00000244257.5	PKD1P1	transcribed_unprocessed_pseudogene	chr16	+
ENSG00000297771.1	ENSG00000297771	lncRNA	chr16	+
ENSG00000206706.1	Y_RNA	misc_RNA	chr16	-
ENSG00000183889.14	NPIPA6	protein_coding	chr16	+
ENSG00000278221.1	MIR6511A2	miRNA	chr16	+
ENSG00000277698.1	MIR6770-2	miRNA	chr16	+
ENSG00000277920.1	ENSG00000277920	unprocessed_pseudogene	chr16	-
ENSG00000227827.3	PKD1P2	transcribed_unprocessed_pseudogene	chr16	+
ENSG00000293864.1	ENSG00000293864	lncRNA	chr16	+
ENSG00000293814.1	ENSG00000293814	lncRNA	chr16	-
ENSG00000276311.1	MIR6511A3	miRNA	chr16	+
ENSG00000293843.1	ENSG00000293843	lncRNA	chr16	+
ENSG00000214967.6	NPIPA7	protein_coding	chr16	+
ENSG00000261181.1	PLA2G10FP	unprocessed_pseudogene	chr16	-
ENSG00000294290.1	ENSG00000294290	lncRNA	chr16	+
ENSG00000260126.3	ENSG00000260126	lncRNA	chr16	+
ENSG00000261362.1	ENSG00000261362	processed_pseudogene	chr16	-
ENSG00000287905.2	ENSG00000287905	lncRNA	chr16	+
ENSG00000309379.1	ENSG00000309379	lncRNA	chr16	-
ENSG00000302475.1	ENSG00000302475	lncRNA	chr16	+
ENSG00000279729.1	ENSG00000279729	TEC	chr16	+
ENSG00000261748.1	SPRING1P3	processed_pseudogene	chr16	-
ENSG00000297089.1	ENSG00000297089	lncRNA	chr16	-
ENSG00000261448.2	ENSG00000261448	lncRNA	chr16	+
ENSG00000279490.1	ENSG00000279490	TEC	chr16	-
ENSG00000260675.1	TCERG1P2	unprocessed_pseudogene	chr16	-
ENSG00000260405.1	ENSG00000260405	processed_pseudogene	chr16	-
ENSG00000103489.12	XYLT1	protein_coding	chr16	-
ENSG00000279410.1	ENSG00000279410	TEC	chr16	-
ENSG00000279415.1	ENSG00000279415	TEC	chr16	-
ENSG00000279620.1	ENSG00000279620	TEC	chr16	-
ENSG00000286849.2	ENSG00000286849	lncRNA	chr16	+
ENSG00000275927.1	ENSG00000275927	lncRNA	chr16	-
ENSG00000285850.1	ENSG00000285850	lncRNA	chr16	+
ENSG00000294549.1	ENSG00000294549	lncRNA	chr16	-
ENSG00000260945.1	ENSG00000260945	lncRNA	chr16	-
ENSG00000294325.1	ENSG00000294325	lncRNA	chr16	+
ENSG00000261555.1	ENSG00000261555	lncRNA	chr16	+
ENSG00000259929.6	ENSG00000259929	lncRNA	chr16	-
ENSG00000228071.4	RPL7P47	processed_pseudogene	chr16	+
ENSG00000280283.1	ENSG00000280283	TEC	chr16	+
ENSG00000307278.1	ENSG00000307278	lncRNA	chr16	+
ENSG00000309061.1	ENSG00000309061	lncRNA	chr16	-
ENSG00000260242.1	ENSG00000260242	lncRNA	chr16	-
ENSG00000295495.1	ENSG00000295495	lncRNA	chr16	+
ENSG00000260933.1	ENSG00000260933	processed_pseudogene	chr16	+
ENSG00000302094.1	ENSG00000302094	lncRNA	chr16	-
ENSG00000278994.1	ENSG00000278994	TEC	chr16	+
ENSG00000299471.1	ENSG00000299471	lncRNA	chr16	-
ENSG00000276484.1	PLA2G10IP	unprocessed_pseudogene	chr16	+
ENSG00000214940.9	NPIPA8	protein_coding	chr16	-
ENSG00000285628.1	ENSG00000285628	lncRNA	chr16	-
ENSG00000205746.10	PKD1P4	transcribed_unprocessed_pseudogene	chr16	-
ENSG00000290386.1	ENSG00000290386	lncRNA	chr16	-
ENSG00000273613.1	MIR6511A4	miRNA	chr16	-
ENSG00000277647.1	ENSG00000277647	unprocessed_pseudogene	chr16	+
ENSG00000233024.7	NPIPA9	protein_coding	chr16	-
ENSG00000254681.7	PKD1P5	transcribed_unprocessed_pseudogene	chr16	-
ENSG00000275391.1	MIR6770-3	miRNA	chr16	-
ENSG00000294181.1	ENSG00000294181	lncRNA	chr16	+
ENSG00000291270.1	ENSG00000291270	lncRNA	chr16	-
ENSG00000290383.2	ENSG00000290383	lncRNA	chr16	-
ENSG00000206927.1	Y_RNA	misc_RNA	chr16	+
ENSG00000297097.1	ENSG00000297097	lncRNA	chr16	+
ENSG00000257563.1	ENSG00000257563	lncRNA	chr16	+
ENSG00000266291.1	MIR3180-3	miRNA	chr16	-
ENSG00000265776.1	MIR3670-3	miRNA	chr16	-
ENSG00000257527.1	ENSG00000257527	lncRNA	chr16	-
ENSG00000266454.1	MIR3179-3	miRNA	chr16	-
ENSG00000185164.16	NOMO2	protein_coding	chr16	-
ENSG00000274025.1	MIR3670-4	miRNA	chr16	-
ENSG00000277014.1	MIR3179-4	miRNA	chr16	-
ENSG00000262974.1	ENSG00000262974	processed_pseudogene	chr16	+
ENSG00000260550.3	ENSG00000260550	lncRNA	chr16	-
ENSG00000291057.2	ABCC6P1	lncRNA	chr16	+
ENSG00000256340.11	ABCC6P1	transcribed_unprocessed_pseudogene	chr16	+
ENSG00000294120.1	ENSG00000294120	lncRNA	chr16	-
ENSG00000134419.15	RPS15A	protein_coding	chr16	-
ENSG00000260342.2	ENSG00000260342	protein_coding	chr16	-
ENSG00000305186.1	ENSG00000305186	lncRNA	chr16	+
ENSG00000170540.16	ARL6IP1	protein_coding	chr16	-
ENSG00000294333.1	ENSG00000294333	lncRNA	chr16	+
ENSG00000260017.1	ENSG00000260017	lncRNA	chr16	+
ENSG00000157106.18	SMG1	protein_coding	chr16	-
ENSG00000260352.2	SMG1-DT	lncRNA	chr16	+
ENSG00000170537.13	TMC7	protein_coding	chr16	+
ENSG00000207167.1	RNU6-1340P	snRNA	chr16	+
ENSG00000261465.8	COQ7-DT	lncRNA	chr16	-
ENSG00000261357.1	ENSG00000261357	lncRNA	chr16	+
ENSG00000167186.11	COQ7	protein_coding	chr16	+
ENSG00000260430.2	ENSG00000260430	lncRNA	chr16	+
ENSG00000278389.1	ENSG00000278389	lncRNA	chr16	-
ENSG00000205730.7	ITPRIPL2	protein_coding	chr16	+
ENSG00000261427.6	ENSG00000261427	lncRNA	chr16	+
ENSG00000261759.1	ENSG00000261759	lncRNA	chr16	-
ENSG00000103528.17	SYT17	protein_coding	chr16	+
ENSG00000286790.2	ENSG00000286790	lncRNA	chr16	-
ENSG00000261210.8	CLEC19A	protein_coding	chr16	+
ENSG00000259871.1	ENSG00000259871	lncRNA	chr16	+
ENSG00000285869.2	LINC02858	lncRNA	chr16	+
ENSG00000297159.1	ENSG00000297159	lncRNA	chr16	-
ENSG00000259925.2	ENSG00000259925	lncRNA	chr16	-
ENSG00000280265.1	ENSG00000280265	TEC	chr16	-
ENSG00000103534.17	TMC5	protein_coding	chr16	+
ENSG00000260681.1	ENSG00000260681	lncRNA	chr16	-
ENSG00000260592.4	ENSG00000260592	lncRNA	chr16	-
ENSG00000222750.1	RNU4-46P	snRNA	chr16	+
ENSG00000260934.1	ENSG00000260934	lncRNA	chr16	+
ENSG00000006007.12	GDE1	protein_coding	chr16	-
ENSG00000279747.1	ENSG00000279747	TEC	chr16	+
ENSG00000103540.17	CCP110	protein_coding	chr16	+
ENSG00000103544.17	VPS35L	protein_coding	chr16	+
ENSG00000276571.1	ENSG00000276571	lncRNA	chr16	-
ENSG00000103550.14	KNOP1	protein_coding	chr16	-
ENSG00000261312.1	ENSG00000261312	lncRNA	chr16	+
ENSG00000174628.17	IQCK	protein_coding	chr16	+
ENSG00000261195.3	ENSG00000261195	lncRNA	chr16	-
ENSG00000261939.1	LARP7P2	processed_pseudogene	chr16	-
ENSG00000167191.12	GPRC5B	protein_coding	chr16	-
ENSG00000299711.1	ENSG00000299711	lncRNA	chr16	+
ENSG00000309935.1	ENSG00000309935	lncRNA	chr16	-
ENSG00000302616.1	ENSG00000302616	lncRNA	chr16	+
ENSG00000180269.8	GPR139	protein_coding	chr16	-
ENSG00000300264.1	ENSG00000300264	lncRNA	chr16	+
ENSG00000277211.1	ENSG00000277211	processed_pseudogene	chr16	+
ENSG00000263253.1	ENSG00000263253	lncRNA	chr16	+
ENSG00000304556.1	ENSG00000304556	lncRNA	chr16	-
ENSG00000227624.2	SNRPEP3	processed_pseudogene	chr16	-
ENSG00000169347.17	GP2	protein_coding	chr16	-
ENSG00000169344.16	UMOD	protein_coding	chr16	-
ENSG00000169340.10	PDILT	protein_coding	chr16	-
ENSG00000263237.1	ENSG00000263237	lncRNA	chr16	+
ENSG00000183549.10	ACSM5	protein_coding	chr16	+
ENSG00000262995.2	ENSG00000262995	lncRNA	chr16	-
ENSG00000183747.12	ACSM2A	protein_coding	chr16	+
ENSG00000280306.1	ENSG00000280306	TEC	chr16	+
ENSG00000066813.14	ACSM2B	protein_coding	chr16	-
ENSG00000260201.3	ENSG00000260201	lncRNA	chr16	+
ENSG00000260762.1	ACSM5P1	unprocessed_pseudogene	chr16	-
ENSG00000005187.12	ACSM3	protein_coding	chr16	+
ENSG00000275315.1	ENSG00000275315	unprocessed_pseudogene	chr16	-
ENSG00000274730.1	ENSG00000274730	unprocessed_pseudogene	chr16	-
ENSG00000166743.10	ACSM1	protein_coding	chr16	-
ENSG00000066654.14	THUMPD1	protein_coding	chr16	-
ENSG00000283399.1	ENSG00000283399	unprocessed_pseudogene	chr16	+
ENSG00000285303.1	ENSG00000285303	transcribed_unprocessed_pseudogene	chr16	-
ENSG00000260510.1	ENSG00000260510	lncRNA	chr16	-
ENSG00000196678.14	ERI2	protein_coding	chr16	-
ENSG00000200893.1	RNU6-944P	snRNA	chr16	+
ENSG00000005189.20	REXO5	protein_coding	chr16	+
ENSG00000275908.1	ENSG00000275908	snRNA	chr16	+
ENSG00000188215.10	DCUN1D3	protein_coding	chr16	-
ENSG00000102897.10	LYRM1	protein_coding	chr16	+
ENSG00000158486.15	DNAH3	protein_coding	chr16	-
ENSG00000289640.2	ENSG00000289640	lncRNA	chr16	+
ENSG00000011638.11	LDAF1	protein_coding	chr16	+
ENSG00000262983.1	ENSG00000262983	lncRNA	chr16	+
ENSG00000103310.11	ZP2	protein_coding	chr16	-
ENSG00000289978.2	ENSG00000289978	lncRNA	chr16	-
ENSG00000175311.7	ANKS4B	protein_coding	chr16	+
ENSG00000103316.12	CRYM	protein_coding	chr16	-
ENSG00000299922.1	ENSG00000299922	lncRNA	chr16	+
ENSG00000283421.1	ENSG00000283421	transcribed_unitary_pseudogene	chr16	+
ENSG00000293411.2	ENSG00000293411	lncRNA	chr16	+
ENSG00000189149.13	ABCA15P	transcribed_unitary_pseudogene	chr16	+
ENSG00000257403.2	ENSG00000257403	transcribed_unprocessed_pseudogene	chr16	+
ENSG00000309471.1	ENSG00000309471	lncRNA	chr16	+
ENSG00000158482.10	SNX29P1	transcribed_unprocessed_pseudogene	chr16	+
ENSG00000294310.1	ENSG00000294310	lncRNA	chr16	+
ENSG00000290192.2	ENSG00000290192	lncRNA	chr16	+
ENSG00000276548.1	ENSG00000276548	transcribed_unprocessed_pseudogene	chr16	+
ENSG00000169246.17	NPIPB3	protein_coding	chr16	-
ENSG00000302895.1	ENSG00000302895	lncRNA	chr16	+
ENSG00000291073.2	ENSG00000291073	lncRNA	chr16	-
ENSG00000180747.16	SMG1P3	transcribed_unprocessed_pseudogene	chr16	-
ENSG00000302877.1	ENSG00000302877	lncRNA	chr16	+
ENSG00000265462.1	MIR3680-1	miRNA	chr16	-
ENSG00000287809.1	ENSG00000287809	lncRNA	chr16	+
ENSG00000258186.2	SLC7A5P2	transcribed_processed_pseudogene	chr16	-
ENSG00000305577.1	ENSG00000305577	lncRNA	chr16	+
ENSG00000305553.1	ENSG00000305553	lncRNA	chr16	-
ENSG00000273956.2	ENSG00000273956	lncRNA	chr16	-
ENSG00000257639.1	ENSG00000257639	transcribed_unprocessed_pseudogene	chr16	-
ENSG00000299776.1	ENSG00000299776	lncRNA	chr16	-
ENSG00000271609.1	ENSG00000271609	processed_pseudogene	chr16	+
ENSG00000252798.1	ENSG00000252798	scaRNA	chr16	+
ENSG00000197006.15	METTL9	protein_coding	chr16	+
ENSG00000301756.1	ENSG00000301756	lncRNA	chr16	-
ENSG00000261596.2	ENSG00000261596	lncRNA	chr16	+
ENSG00000301783.1	ENSG00000301783	lncRNA	chr16	-
ENSG00000301768.1	ENSG00000301768	lncRNA	chr16	-
ENSG00000140749.9	IGSF6	protein_coding	chr16	-
ENSG00000207248.1	RNU6-1005P	snRNA	chr16	+
ENSG00000207042.1	RNU6-196P	snRNA	chr16	+
ENSG00000155719.18	OTOA	protein_coding	chr16	+
ENSG00000302351.1	ENSG00000302351	lncRNA	chr16	+
ENSG00000260306.1	ENSG00000260306	lncRNA	chr16	-
ENSG00000291066.2	ENSG00000291066	lncRNA	chr16	-
ENSG00000248124.11	RRN3P1	transcribed_unprocessed_pseudogene	chr16	-
ENSG00000302414.1	ENSG00000302414	lncRNA	chr16	+
ENSG00000276721.1	ENSG00000276721	unprocessed_pseudogene	chr16	+
ENSG00000185864.20	NPIPB4	protein_coding	chr16	-
ENSG00000185710.10	SMG1P4	transcribed_unprocessed_pseudogene	chr16	-
ENSG00000291262.2	ENSG00000291262	lncRNA	chr16	-
ENSG00000310275.1	ENSG00000310275	lncRNA	chr16	-
ENSG00000290674.2	ENSG00000290674	lncRNA	chr16	-
ENSG00000257408.3	ABCA3P1	transcribed_unprocessed_pseudogene	chr16	+
ENSG00000290675.1	ENSG00000290675	lncRNA	chr16	+
ENSG00000274460.2	ENSG00000274460	lncRNA	chr16	-
ENSG00000140740.11	UQCRC2	protein_coding	chr16	+
ENSG00000155714.14	PDZD9	protein_coding	chr16	-
ENSG00000260395.1	ENSG00000260395	processed_pseudogene	chr16	+
ENSG00000275445.1	ENSG00000275445	lncRNA	chr16	-
ENSG00000185716.12	MOSMO	protein_coding	chr16	+
ENSG00000260277.3	ENSG00000260277	lncRNA	chr16	-
ENSG00000175267.15	VWA3A	protein_coding	chr16	+
ENSG00000301964.1	ENSG00000301964	lncRNA	chr16	-
ENSG00000183921.8	SDR42E2	protein_coding	chr16	+
ENSG00000287739.1	ENSG00000287739	lncRNA	chr16	-
ENSG00000296486.1	ENSG00000296486	lncRNA	chr16	-
ENSG00000103319.12	EEF2K	protein_coding	chr16	+
ENSG00000305400.1	ENSG00000305400	lncRNA	chr16	-
ENSG00000261113.1	ENSG00000261113	lncRNA	chr16	-
ENSG00000058600.16	POLR3E	protein_coding	chr16	+
ENSG00000286808.1	ENSG00000286808	lncRNA	chr16	-
ENSG00000140743.8	CDR2	protein_coding	chr16	-
ENSG00000260635.1	ENSG00000260635	lncRNA	chr16	+
ENSG00000260790.1	CDR2-DT	lncRNA	chr16	+
ENSG00000230872.3	MFSD13B	transcribed_unitary_pseudogene	chr16	+
